document_id	sentence	named entity mention 	named entity QID	named entity type	property	property value QID	in_web	in_corpus	Verified	Source
Dwight's Journal of Music_1858-11_BIS_ms_2	"then, instead of stepping forw: urd as a reformer, he ought, as a true disciple of honored and to effect nothing but what Gluck and Mozart; Cimarosa and Pacsicllé, Méhul and Boieldieu, Chert ahint and Spontini, Beethoven and= Weber, Spohr.and Weigl, Meyerbeer and Lortzing, also tried to effect, and which they succeeded more or less in doing. metadata={sent_text:then instead of stepping forw: urd as a reformer he ought as a true disciple of honored and to effect nothing but what Gluck and Mozart; Cimarosa and Pacsicllé Méhul and Boieldieu Chert ahint and Spontini Beethoven and: ""Weber Spohr.and Weigl Meyerbeer and Lortzing also tried to effect and which they succeeded more or less in doing.""}"	Pacsicllé	NIL	person	given name	NIL	no	no	yes	
Dwight's Journal of Music_1858-11_BIS_ms_2	"then, instead of stepping forw: urd as a reformer, he ought, as a true disciple of honored and to effect nothing but what Gluck and Mozart; Cimarosa and Pacsicllé, Méhul and Boieldieu, Chert ahint and Spontini, Beethoven and= Weber, Spohr.and Weigl, Meyerbeer and Lortzing, also tried to effect, and which they succeeded more or less in doing. metadata={sent_text:then instead of stepping forw: urd as a reformer he ought as a true disciple of honored and to effect nothing but what Gluck and Mozart; Cimarosa and Pacsicllé Méhul and Boieldieu Chert ahint and Spontini Beethoven and: ""Weber Spohr.and Weigl Meyerbeer and Lortzing also tried to effect and which they succeeded more or less in doing.""}"	Pacsicllé	NIL	person	sex or gender	NIL	no	no	yes	
Dwight's Journal of Music_1858-11_BIS_ms_2	"then, instead of stepping forw: urd as a reformer, he ought, as a true disciple of honored and to effect nothing but what Gluck and Mozart; Cimarosa and Pacsicllé, Méhul and Boieldieu, Chert ahint and Spontini, Beethoven and= Weber, Spohr.and Weigl, Meyerbeer and Lortzing, also tried to effect, and which they succeeded more or less in doing. metadata={sent_text:then instead of stepping forw: urd as a reformer he ought as a true disciple of honored and to effect nothing but what Gluck and Mozart; Cimarosa and Pacsicllé Méhul and Boieldieu Chert ahint and Spontini Beethoven and: ""Weber Spohr.and Weigl Meyerbeer and Lortzing also tried to effect and which they succeeded more or less in doing.""}"	Pacsicllé	NIL	person	country of citizenship	NIL	no	no	yes	
Dwight's Journal of Music_1858-11_BIS_ms_2	"then, instead of stepping forw: urd as a reformer, he ought, as a true disciple of honored and to effect nothing but what Gluck and Mozart; Cimarosa and Pacsicllé, Méhul and Boieldieu, Chert ahint and Spontini, Beethoven and= Weber, Spohr.and Weigl, Meyerbeer and Lortzing, also tried to effect, and which they succeeded more or less in doing. metadata={sent_text:then instead of stepping forw: urd as a reformer he ought as a true disciple of honored and to effect nothing but what Gluck and Mozart; Cimarosa and Pacsicllé Méhul and Boieldieu Chert ahint and Spontini Beethoven and: ""Weber Spohr.and Weigl Meyerbeer and Lortzing also tried to effect and which they succeeded more or less in doing.""}"	Pacsicllé	NIL	person	occupation	NIL	no	no	yes	
Dwight's Journal of Music_1858-11_BIS_ms_2	"then, instead of stepping forw: urd as a reformer, he ought, as a true disciple of honored and to effect nothing but what Gluck and Mozart; Cimarosa and Pacsicllé, Méhul and Boieldieu, Chert ahint and Spontini, Beethoven and= Weber, Spohr.and Weigl, Meyerbeer and Lortzing, also tried to effect, and which they succeeded more or less in doing. metadata={sent_text:then instead of stepping forw: urd as a reformer he ought as a true disciple of honored and to effect nothing but what Gluck and Mozart; Cimarosa and Pacsicllé Méhul and Boieldieu Chert ahint and Spontini Beethoven and: ""Weber Spohr.and Weigl Meyerbeer and Lortzing also tried to effect and which they succeeded more or less in doing.""}"	Pacsicllé	NIL	person	date of birth	NIL	no	no	yes	
TheMusicalTimes__1876-397.txt_2399	Agnes Robinson, Mrs. Carmichael, and Messrs. Hobart, Peake, C. J. Lenton, and C. Wilson.	Peake	NIL	person	given name	NIL				
TheMusicalTimes__1876-397.txt_2399	Agnes Robinson, Mrs. Carmichael, and Messrs. Hobart, Peake, C. J. Lenton, and C. Wilson.	Peake	NIL	person	sex or gender	Q6581097	no	yes	yes	Corpus
TheMusicalTimes__1876-397.txt_2399	Agnes Robinson, Mrs. Carmichael, and Messrs. Hobart, Peake, C. J. Lenton, and C. Wilson.	Peake	NIL	person	country of citizenship	NIL				
TheMusicalTimes__1876-397.txt_2399	Agnes Robinson, Mrs. Carmichael, and Messrs. Hobart, Peake, C. J. Lenton, and C. Wilson.	Peake	NIL	person	occupation	Q29448653	no	yes	yes	Corpus
TheMusicalTimes__1876-397.txt_2399	Agnes Robinson, Mrs. Carmichael, and Messrs. Hobart, Peake, C. J. Lenton, and C. Wilson.	Peake	NIL	person	date of birth	NIL				
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_2537	* Sento oh Dio” — Madame Ronzi de Begnis, Miss Stephens, Signor Garcia, Signor de Begnis, and Mr. oo Phillips	Phillips	NIL	person	given name	NIL	no	no		
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_2537	* Sento oh Dio” — Madame Ronzi de Begnis, Miss Stephens, Signor Garcia, Signor de Begnis, and Mr. oo Phillips	Phillips	NIL	person	sex or gender	Q6581097				Corpus
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_2537	* Sento oh Dio” — Madame Ronzi de Begnis, Miss Stephens, Signor Garcia, Signor de Begnis, and Mr. oo Phillips	Phillips	NIL	person	country of citizenship	NIL	no	no		
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_2537	* Sento oh Dio” — Madame Ronzi de Begnis, Miss Stephens, Signor Garcia, Signor de Begnis, and Mr. oo Phillips	Phillips	NIL	person	occupation	Q177220, Q2643890, Q639669, Q713200, Q483501				Corpus
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_2537	* Sento oh Dio” — Madame Ronzi de Begnis, Miss Stephens, Signor Garcia, Signor de Begnis, and Mr. oo Phillips	Phillips	NIL	person	date of birth	NIL	no	no		
TheHarmonicon__1832-012.txt_37	Thornhill drew ail their portraits in pencil, and Prior wrote humorous verses under each.	Prior	NIL	person	given name	NIL	no	no	yes	
TheHarmonicon__1832-012.txt_37	Thornhill drew ail their portraits in pencil, and Prior wrote humorous verses under each.	Prior	NIL	person	sex or gender	Q6581097	no	yes	yes	
TheHarmonicon__1832-012.txt_37	Thornhill drew ail their portraits in pencil, and Prior wrote humorous verses under each.	Prior	NIL	person	country of citizenship	NIL	no	no	yes	
TheHarmonicon__1832-012.txt_37	Thornhill drew ail their portraits in pencil, and Prior wrote humorous verses under each.	Prior	NIL	person	occupation	Q49757, Q36180, Q12406482	no	yes	yes	
TheHarmonicon__1832-012.txt_37	Thornhill drew ail their portraits in pencil, and Prior wrote humorous verses under each.	Prior	NIL	person	date of birth	NIL	no	no	yes	
TheMusicalWorld__1843-036.txt_756	Translated by John Bishop, and dedicated to the Author's friend, Professor Taylor.	Professor Taylor	NIL	person	given name	NIL				
TheMusicalWorld__1843-036.txt_756	Translated by John Bishop, and dedicated to the Author's friend, Professor Taylor.	Professor Taylor	NIL	person	sex or gender	Q6581097	no	yes	yes	
TheMusicalWorld__1843-036.txt_756	Translated by John Bishop, and dedicated to the Author's friend, Professor Taylor.	Professor Taylor	NIL	person	country of citizenship	Q145	no	yes	yes	
TheMusicalWorld__1843-036.txt_756	Translated by John Bishop, and dedicated to the Author's friend, Professor Taylor.	Professor Taylor	NIL	person	occupation	Q12374149, Q36834	no	yes	yes	
TheMusicalWorld__1843-036.txt_756	Translated by John Bishop, and dedicated to the Author's friend, Professor Taylor.	Professor Taylor	NIL	person	date of birth	NIL	no	no	yes	
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_1341	:: 7 Retzel Antoine was born at Brunswick, in 1794, where his father occupied.	Retzel Antoine	NIL	person	given name	Q15235674			yes	Corpus
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_1341	:: 7 Retzel Antoine was born at Brunswick, in 1794, where his father occupied.	Retzel Antoine	NIL	person	sex or gender	Q6581097			yes	Corpus
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_1341	:: 7 Retzel Antoine was born at Brunswick, in 1794, where his father occupied.	Retzel Antoine	NIL	person	country of citizenship	Q183			yes	Corpus
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_1341	:: 7 Retzel Antoine was born at Brunswick, in 1794, where his father occupied.	Retzel Antoine	NIL	person	occupation	Q177220			yes	Corpus
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_1341	:: 7 Retzel Antoine was born at Brunswick, in 1794, where his father occupied.	Retzel Antoine	NIL	person	date of birth	1794			yes	Corpus
The Musical Times_1849-066_ms_2	As grace they sung a “Sanctus,” by Orlando Gibbons, upon which the Rev. Conductor made some interesting remarks, and on the excellence of the older English Church Music, congratulating his auditors on the brighter prospects for solid music, man. arising from the production of convenient and cheap copies sting In Inconsistent contrast to the other Psalms at / of the excellent music which had so long lain dormant in Morning Prayer.	Rev. Conductor	NIL	person	given name	Q4925477	no	yes	yes	Corpus
The Musical Times_1849-066_ms_2	As grace they sung a “Sanctus,” by Orlando Gibbons, upon which the Rev. Conductor made some interesting remarks, and on the excellence of the older English Church Music, congratulating his auditors on the brighter prospects for solid music, man. arising from the production of convenient and cheap copies sting In Inconsistent contrast to the other Psalms at / of the excellent music which had so long lain dormant in Morning Prayer.	Rev. Conductor	NIL	person	sex or gender	Q6581097	no	yes	yes	Corpus
The Musical Times_1849-066_ms_2	As grace they sung a “Sanctus,” by Orlando Gibbons, upon which the Rev. Conductor made some interesting remarks, and on the excellence of the older English Church Music, congratulating his auditors on the brighter prospects for solid music, man. arising from the production of convenient and cheap copies sting In Inconsistent contrast to the other Psalms at / of the excellent music which had so long lain dormant in Morning Prayer.	Rev. Conductor	NIL	person	country of citizenship	Q145	no	yes	yes	Corpus
The Musical Times_1849-066_ms_2	As grace they sung a “Sanctus,” by Orlando Gibbons, upon which the Rev. Conductor made some interesting remarks, and on the excellence of the older English Church Music, congratulating his auditors on the brighter prospects for solid music, man. arising from the production of convenient and cheap copies sting In Inconsistent contrast to the other Psalms at / of the excellent music which had so long lain dormant in Morning Prayer.	Rev. Conductor	NIL	person	occupation	Q1076502	no	yes	yes	Corpus
The Musical Times_1849-066_ms_2	As grace they sung a “Sanctus,” by Orlando Gibbons, upon which the Rev. Conductor made some interesting remarks, and on the excellence of the older English Church Music, congratulating his auditors on the brighter prospects for solid music, man. arising from the production of convenient and cheap copies sting In Inconsistent contrast to the other Psalms at / of the excellent music which had so long lain dormant in Morning Prayer.	Rev. Conductor	NIL	person	date of birth	NIL	no	yes	yes	Corpus
TheMusicalTimes__1876-402.txt_1996	letter of Richard Clarke to the Worshipful Company of Merchant Taylors, dedicating his work, entitled	Richard Clarke	NIL	person	given name	Q1249148				https://www.baron-music.co.uk/product/380/An-Account-of-the-National-Anthem-entitled-God-save-the-King-With-Authorities-taken-from-Sion-College-Library-the-ancient-records-of-the-Merchant-Taylors-Company-the-Old-Cheque-Book-of-His-Majestys-Chapel-c
TheMusicalTimes__1876-402.txt_1996	letter of Richard Clarke to the Worshipful Company of Merchant Taylors, dedicating his work, entitled	Richard Clarke	NIL	person	sex or gender	Q6581097				https://www.baron-music.co.uk/product/380/An-Account-of-the-National-Anthem-entitled-God-save-the-King-With-Authorities-taken-from-Sion-College-Library-the-ancient-records-of-the-Merchant-Taylors-Company-the-Old-Cheque-Book-of-His-Majestys-Chapel-c
TheMusicalTimes__1876-402.txt_1996	letter of Richard Clarke to the Worshipful Company of Merchant Taylors, dedicating his work, entitled	Richard Clarke	NIL	person	country of citizenship	Q145	yes	no	yes	https://www.baron-music.co.uk/product/380/An-Account-of-the-National-Anthem-entitled-God-save-the-King-With-Authorities-taken-from-Sion-College-Library-the-ancient-records-of-the-Merchant-Taylors-Company-the-Old-Cheque-Book-of-His-Majestys-Chapel-c
TheMusicalTimes__1876-402.txt_1996	letter of Richard Clarke to the Worshipful Company of Merchant Taylors, dedicating his work, entitled	Richard Clarke	NIL	person	occupation	Q482980, Q36180				https://www.baron-music.co.uk/product/380/An-Account-of-the-National-Anthem-entitled-God-save-the-King-With-Authorities-taken-from-Sion-College-Library-the-ancient-records-of-the-Merchant-Taylors-Company-the-Old-Cheque-Book-of-His-Majestys-Chapel-c
TheMusicalTimes__1876-402.txt_1996	letter of Richard Clarke to the Worshipful Company of Merchant Taylors, dedicating his work, entitled	Richard Clarke	NIL	person	date of birth	1780	yes	no	yes	https://www.baron-music.co.uk/product/380/An-Account-of-the-National-Anthem-entitled-God-save-the-King-With-Authorities-taken-from-Sion-College-Library-the-ancient-records-of-the-Merchant-Taylors-Company-the-Old-Cheque-Book-of-His-Majestys-Chapel-c
TheMusicalTimes__1876-397.txt_744	3- SEVEN VOCAL DUETS, by Bellini, S. Glover, Macfarren, Donizetti, & c..	S. Glover	NIL	person	given name	NIL				
TheMusicalTimes__1876-397.txt_744	3- SEVEN VOCAL DUETS, by Bellini, S. Glover, Macfarren, Donizetti, & c..	S. Glover	NIL	person	sex or gender	Q6581097				
TheMusicalTimes__1876-397.txt_744	3- SEVEN VOCAL DUETS, by Bellini, S. Glover, Macfarren, Donizetti, & c..	S. Glover	NIL	person	country of citizenship	Q145				
TheMusicalTimes__1876-397.txt_744	3- SEVEN VOCAL DUETS, by Bellini, S. Glover, Macfarren, Donizetti, & c..	S. Glover	NIL	person	occupation	Q36834				
TheMusicalTimes__1876-397.txt_744	3- SEVEN VOCAL DUETS, by Bellini, S. Glover, Macfarren, Donizetti, & c..	S. Glover	NIL	person	date of birth	1812				https://en.wikipedia.org/wiki/Stephen_Glover_(composer)
The Harmonicon_1827-002_ms_3	After this, we had: Les Néces de Gamache, a comic opera, in three acts, by Mercadante, translated and arranged by Messrs. Sauvage and Dupin, and adapted to the stage by M. Guénée: we suppose it would be unpardonable to omit any of these important particulars, as the authors always show such marked anxiety te bring them befere the world.	Sauvage	NIL	person	given name	NIL				
The Harmonicon_1827-002_ms_3	After this, we had: Les Néces de Gamache, a comic opera, in three acts, by Mercadante, translated and arranged by Messrs. Sauvage and Dupin, and adapted to the stage by M. Guénée: we suppose it would be unpardonable to omit any of these important particulars, as the authors always show such marked anxiety te bring them befere the world.	Sauvage	NIL	person	sex or gender	NIL				
The Harmonicon_1827-002_ms_3	After this, we had: Les Néces de Gamache, a comic opera, in three acts, by Mercadante, translated and arranged by Messrs. Sauvage and Dupin, and adapted to the stage by M. Guénée: we suppose it would be unpardonable to omit any of these important particulars, as the authors always show such marked anxiety te bring them befere the world.	Sauvage	NIL	person	country of citizenship	NIL				
